From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
KAJ7371615.1	A0A9W9YY90	unreviewed	A0A9W9YY90_9CNID	DEAD/DEAH box helicase domain-containing protein	OS493_024292	Desmophyllum pertusum	620			GO:0003676; GO:0005524	ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]	ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]	
KAJ7393771.1	A0A9X0A5D5	unreviewed	A0A9X0A5D5_9CNID	Uncharacterized protein	OS493_003430	Desmophyllum pertusum	142						
KAK2567761.1	A0AAD9QUQ0	unreviewed	A0AAD9QUQ0_ACRCE	HAT C-terminal dimerisation domain-containing protein	P5673_007630	Acropora cervicornis (Staghorn coral)	440			GO:0046983	protein dimerization activity [GO:0046983]	protein dimerization activity [GO:0046983]	
CAB3993760.1	A0A6S7HC66	unreviewed	A0A6S7HC66_PARCT	Uncharacterized protein	PACLA_8A029364	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	286						
KAK2559188.1	A0AAD9V2U3	unreviewed	A0AAD9V2U3_ACRCE	Hemicentin-1	P5673_018324	Acropora cervicornis (Staghorn coral)	6192	neuron projection [GO:0043005]		GO:0043005		neuron projection [GO:0043005]	
KAJ8023880.1	A0A9Q0YM67	unreviewed	A0A9Q0YM67_HOLLE	Uncharacterized protein	HOLleu_36447	Holothuria leucospilota (Black long sea cucumber) (Mertensiothuria leucospilota)	269	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3167059.1	A0AAU9Y417	unreviewed	A0AAU9Y417_9CNID	Uncharacterized protein	PMEA_00006314	Pocillopora meandrina	262						
CAB3983695.1	A0A6S7FW42	unreviewed	A0A6S7FW42_PARCT	Uncharacterized protein	PACLA_8A016299	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	642						
KAK2572943.1	A0AAD9VFR9	unreviewed	A0AAD9VFR9_ACRCE	Uncharacterized protein	P5673_001959	Acropora cervicornis (Staghorn coral)	223						
KAK2551829.1	A0AAD9PZN9	unreviewed	A0AAD9PZN9_ACRCE	Uncharacterized protein	P5673_027257	Acropora cervicornis (Staghorn coral)	249						
PFX20894.1	A0A2B4RR25	unreviewed	A0A2B4RR25_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene14646	Stylophora pistillata (Smooth cauliflower coral)	686		proteolysis [GO:0006508]	GO:0004190; GO:0006508	aspartic-type endopeptidase activity [GO:0004190]	aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	pol
KAK2567006.1	A0AAD9QTX0	unreviewed	A0AAD9QTX0_ACRCE	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	P5673_008779	Acropora cervicornis (Staghorn coral)	432	mitochondrion [GO:0005739]	medium-chain fatty acid catabolic process [GO:0051793]	GO:0005739; GO:0050660; GO:0051793; GO:0070991	flavin adenine dinucleotide binding [GO:0050660]; medium-chain fatty acyl-CoA dehydrogenase activity [GO:0070991]	mitochondrion [GO:0005739]; flavin adenine dinucleotide binding [GO:0050660]; medium-chain fatty acyl-CoA dehydrogenase activity [GO:0070991]; medium-chain fatty acid catabolic process [GO:0051793]	
RMX56145.1	A0A3M6UR67	unreviewed	A0A3M6UR67_POCDA	Uncharacterized protein	pdam_00012118	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	505						
PFX12905.1	A0A2B4R9E5	unreviewed	A0A2B4R9E5_STYPI	Hemicentin-1	HMCN1 AWC38_SpisGene23064	Stylophora pistillata (Smooth cauliflower coral)	900	axon [GO:0030424]; plasma membrane [GO:0005886]	axon guidance [GO:0007411]; dendrite self-avoidance [GO:0070593]; DNA repair [GO:0006281]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]	GO:0005886; GO:0006281; GO:0007156; GO:0007411; GO:0008270; GO:0030424; GO:0070593; GO:0098632	cell-cell adhesion mediator activity [GO:0098632]; zinc ion binding [GO:0008270]	axon [GO:0030424]; plasma membrane [GO:0005886]; cell-cell adhesion mediator activity [GO:0098632]; zinc ion binding [GO:0008270]; axon guidance [GO:0007411]; dendrite self-avoidance [GO:0070593]; DNA repair [GO:0006281]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]	HMCN1
KAK2555922.1	A0AAD9Q6Y9	unreviewed	A0AAD9Q6Y9_ACRCE	Tigger transposable element-derived protein 6	P5673_022193	Acropora cervicornis (Staghorn coral)	398	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	
PFX20331.1	A0A2B4RRV5	unreviewed	A0A2B4RRV5_STYPI	Myb/SANT-like DNA-binding domain-containing protein	AWC38_SpisGene15226	Stylophora pistillata (Smooth cauliflower coral)	376						
PFX22791.1	A0A2B4RYT1	unreviewed	A0A2B4RYT1_STYPI	Putative RNA-directed DNA polymerase from transposon BS	RTase AWC38_SpisGene12685	Stylophora pistillata (Smooth cauliflower coral)	549			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	RTase
KAJ7388791.1	A0A9W9ZVS1	unreviewed	A0A9W9ZVS1_9CNID	VOC domain-containing protein	OS493_035575	Desmophyllum pertusum	180	mitochondrion [GO:0005739]	L-methylmalonyl-CoA metabolic process [GO:0046491]	GO:0004493; GO:0005739; GO:0046491	methylmalonyl-CoA epimerase activity [GO:0004493]	mitochondrion [GO:0005739]; methylmalonyl-CoA epimerase activity [GO:0004493]; L-methylmalonyl-CoA metabolic process [GO:0046491]	
CAH3042696.1	A0AAU9W0L1	unreviewed	A0AAU9W0L1_9CNID	Uncharacterized protein	PMEA_00028963	Pocillopora meandrina	76						
PFX19094.1	A0A2B4RL02	unreviewed	A0A2B4RL02_STYPI	Retrovirus-related Pol polyprotein	pol AWC38_SpisGene16532	Stylophora pistillata (Smooth cauliflower coral)	991		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	pol
KAJ7392282.1	A0A9X0A2N9	unreviewed	A0A9X0A2N9_9CNID	Uncharacterized protein	OS493_013662	Desmophyllum pertusum	1666	extracellular region [GO:0005576]		GO:0005509; GO:0005576	calcium ion binding [GO:0005509]	extracellular region [GO:0005576]; calcium ion binding [GO:0005509]	
KAK2549668.1	A0AAD9PV72	unreviewed	A0AAD9PV72_ACRCE	Uncharacterized protein	P5673_029790	Acropora cervicornis (Staghorn coral)	134						
PFX19066.1	A0A2B4RPF5	unreviewed	A0A2B4RPF5_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene16560	Stylophora pistillata (Smooth cauliflower coral)	940			GO:0003676; GO:0004190; GO:0008270	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	pol
PFX13674.1	A0A2B4R5Q0	unreviewed	A0A2B4R5Q0_STYPI	Uncharacterized transposon-derived protein F54H12.3	F54H12.3 AWC38_SpisGene22223	Stylophora pistillata (Smooth cauliflower coral)	266		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	F54H12.3
CAB3983319.1	A0A7D9HIB5	unreviewed	A0A7D9HIB5_PARCT	Uncharacterized protein	PACLA_8A009492	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	305						
KAJ7379434.1	A0A9W9ZG45	unreviewed	A0A9W9ZG45_9CNID	Uncharacterized protein	OS493_016673	Desmophyllum pertusum	281						
KAJ7393981.1	A0A9X0A5T6	unreviewed	A0A9X0A5T6_9CNID	Protein quiver	OS493_003652	Desmophyllum pertusum	136						
CAB4001655.1	A0A7D9IBF3	unreviewed	A0A7D9IBF3_PARCT	Retrovirus-related Pol poly from transposon	PACLA_8A057048	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	283		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
PFX14844.1	A0A2B4R924	unreviewed	A0A2B4R924_STYPI	Putative enzymatic polyprotein	AWC38_SpisGene20977	Stylophora pistillata (Smooth cauliflower coral)	1091			GO:0003677; GO:0008270	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	
KAJ7363466.1	A0A9W9YR47	unreviewed	A0A9W9YR47_9CNID	Chromatin modification-related protein MEAF6	MEAF6 OS493_009621	Desmophyllum pertusum	169	histone acetyltransferase complex [GO:0000123]; nucleus [GO:0005634]	chromatin organization [GO:0006325]	GO:0000123; GO:0005634; GO:0006325		histone acetyltransferase complex [GO:0000123]; nucleus [GO:0005634]; chromatin organization [GO:0006325]	MEAF6
PFX19505.1	A0A2B4RTC6	unreviewed	A0A2B4RTC6_STYPI	DNA topoisomerase (EC 5.6.2.1)	Top3a AWC38_SpisGene16090	Stylophora pistillata (Smooth cauliflower coral)	1369	nucleus [GO:0005634]; RecQ family helicase-topoisomerase III complex [GO:0031422]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA topological change [GO:0006265]	GO:0000981; GO:0003677; GO:0003917; GO:0005634; GO:0006265; GO:0006281; GO:0006310; GO:0008270; GO:0031422	DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]; RecQ family helicase-topoisomerase III complex [GO:0031422]; DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA topological change [GO:0006265]	Top3a
PFX34857.1	A0A2B4T2H1	unreviewed	A0A2B4T2H1_STYPI	Retrovirus-related Pol polyprotein	POL AWC38_SpisGene146	Stylophora pistillata (Smooth cauliflower coral)	541		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	POL
RMX41181.1	A0A3M6TIM3	unreviewed	A0A3M6TIM3_POCDA	Uncharacterized protein	pdam_00019201	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	627						
GFR66032.1	A0AAV4EYJ6	unreviewed	A0AAV4EYJ6_9GAST	Uncharacterized protein	ElyMa_005547300	Elysia marginata	130						
CAD7463735.1	A0A7R9ISH4	unreviewed	A0A7R9ISH4_9NEOP	EF-hand domain-containing protein	TTEB3V08_LOCUS11616	Timema tahoe	76	myosin II complex [GO:0016460]		GO:0005509; GO:0016460	calcium ion binding [GO:0005509]	myosin II complex [GO:0016460]; calcium ion binding [GO:0005509]	
KAK2558559.1	A0AAD9V269	unreviewed	A0AAD9V269_ACRCE	Uncharacterized protein	P5673_018734	Acropora cervicornis (Staghorn coral)	409						
RMX48576.1	A0A3M6U4R3	unreviewed	A0A3M6U4R3_POCDA	SUEL-type lectin domain-containing protein	pdam_00019598	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	664			GO:0030246	carbohydrate binding [GO:0030246]	carbohydrate binding [GO:0030246]	
CAB4039724.1	A0A6S7KA34	unreviewed	A0A6S7KA34_PARCT	Uncharacterized protein	PACLA_8A058782	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	287						
CAH3039584.1	A0AAU9VU43	unreviewed	A0AAU9VU43_9CNID	Amine oxidase (EC 1.4.3.-)	PMEA_00026216	Pocillopora meandrina	922	membrane [GO:0016020]	polyamine catabolic process [GO:0006598]	GO:0006598; GO:0008131; GO:0016020	primary methylamine oxidase activity [GO:0008131]	membrane [GO:0016020]; primary methylamine oxidase activity [GO:0008131]; polyamine catabolic process [GO:0006598]	
KAK2548098.1	A0AAD9PSI5	unreviewed	A0AAD9PSI5_ACRCE	Uncharacterized protein	P5673_031798	Acropora cervicornis (Staghorn coral)	87						
KAJ7365994.1	A0A9W9YWU0	unreviewed	A0A9W9YWU0_9CNID	Uracil-DNA glycosylase-like domain-containing protein	OS493_002736	Desmophyllum pertusum	315		base-excision repair, AP site formation via deaminated base removal [GO:0097510]	GO:0004844; GO:0097510	uracil DNA N-glycosylase activity [GO:0004844]	uracil DNA N-glycosylase activity [GO:0004844]; base-excision repair, AP site formation via deaminated base removal [GO:0097510]	
KAK2567255.1	A0AAD9QTS8	unreviewed	A0AAD9QTS8_ACRCE	Uncharacterized protein	P5673_009068	Acropora cervicornis (Staghorn coral)	485						
CAB4041724.1	A0A6S7KFW9	unreviewed	A0A6S7KFW9_PARCT	RNA-directed DNA polymerase from mobile element jockey	PACLA_8A018907	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	266			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
CAB4020190.1	A0A7D9IYT6	unreviewed	A0A7D9IYT6_PARCT	Uncharacterized protein	PACLA_8A024727	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	183						
CAB4006974.1	A0A6S7HNQ6	unreviewed	A0A6S7HNQ6_PARCT	Uncharacterized protein	PACLA_8A022340	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	439						
PFX28952.1	A0A2B4SKD2	unreviewed	A0A2B4SKD2_STYPI	Uncharacterized protein	AWC38_SpisGene6312	Stylophora pistillata (Smooth cauliflower coral)	356						
CAB4029730.1	A0A6S7JL62	unreviewed	A0A6S7JL62_PARCT	Uncharacterized protein	PACLA_8A027398	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	579			GO:0003964; GO:0004519	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	
KAK2171368.1	A0AAD9NJZ8	unreviewed	A0AAD9NJZ8_RIDPI	Endonuclease/exonuclease/phosphatase domain-containing protein	NP493_1068g01016	Ridgeia piscesae (Tubeworm)	436						
KAK2572791.1	A0AAD9VFR0	unreviewed	A0AAD9VFR0_ACRCE	Cytochrome c oxidase copper chaperone	P5673_001778	Acropora cervicornis (Staghorn coral)	85	mitochondrial intermembrane space [GO:0005758]	mitochondrial cytochrome c oxidase assembly [GO:0033617]	GO:0005507; GO:0005758; GO:0016531; GO:0033617	copper chaperone activity [GO:0016531]; copper ion binding [GO:0005507]	mitochondrial intermembrane space [GO:0005758]; copper chaperone activity [GO:0016531]; copper ion binding [GO:0005507]; mitochondrial cytochrome c oxidase assembly [GO:0033617]	
KAJ7378900.1	A0A9X0CX91	unreviewed	A0A9X0CX91_9CNID	CCHC-type domain-containing protein	OS493_019591	Desmophyllum pertusum	693			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
KAG0730266.1	A0A8J4YXE6	unreviewed	A0A8J4YXE6_CHIOP	Uncharacterized protein	GWK47_028584	Chionoecetes opilio (Atlantic snow crab) (Cancer opilio)	963						
KAK2555222.1	A0AAD9Q5L3	unreviewed	A0AAD9Q5L3_ACRCE	E3 SUMO-protein ligase ZBED1	P5673_023202	Acropora cervicornis (Staghorn coral)	440			GO:0003677; GO:0008270; GO:0016874	DNA binding [GO:0003677]; ligase activity [GO:0016874]; zinc ion binding [GO:0008270]	DNA binding [GO:0003677]; ligase activity [GO:0016874]; zinc ion binding [GO:0008270]	
PFX24736.1	A0A2B4S5R7	unreviewed	A0A2B4S5R7_STYPI	High mobility group protein HMG-I/HMG-Y	AWC38_SpisGene10645	Stylophora pistillata (Smooth cauliflower coral)	96	chromatin [GO:0000785]; nucleus [GO:0005634]	regulation of DNA-templated transcription [GO:0006355]	GO:0000785; GO:0003677; GO:0005634; GO:0006355	DNA binding [GO:0003677]	chromatin [GO:0000785]; nucleus [GO:0005634]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	
VDI45227.1	A0A8B6F6I3	unreviewed	A0A8B6F6I3_MYTGA	Uncharacterized protein	MGAL_10B079831	Mytilus galloprovincialis (Mediterranean mussel)	620						
CAH3035115.1	A0AAU9VPW4	unreviewed	A0AAU9VPW4_9CNID	SH3 domain-containing protein	PMEA_00017314	Pocillopora meandrina	676		actin filament organization [GO:0007015]; cell migration [GO:0016477]	GO:0007015; GO:0016477		actin filament organization [GO:0007015]; cell migration [GO:0016477]	
KAG0701940.1	A0A8J4XPB5	unreviewed	A0A8J4XPB5_CHIOP	Tesmin/TSO1-like CXC domain-containing protein	GWK47_002875	Chionoecetes opilio (Atlantic snow crab) (Cancer opilio)	1549						
PFX32552.1	A0A2B4SVI6	unreviewed	A0A2B4SVI6_STYPI	Zinc finger protein 862	ZNF862 AWC38_SpisGene2539	Stylophora pistillata (Smooth cauliflower coral)	734						ZNF862
PFX26095.1	A0A2B4SCC4	unreviewed	A0A2B4SCC4_STYPI	Uncharacterized protein K02A2.6	K02A2.6 AWC38_SpisGene9235	Stylophora pistillata (Smooth cauliflower coral)	914		DNA integration [GO:0015074]	GO:0003676; GO:0005509; GO:0015074	calcium ion binding [GO:0005509]; nucleic acid binding [GO:0003676]	calcium ion binding [GO:0005509]; nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	K02A2.6
KAJ7386535.1	A0A9X0D4G2	unreviewed	A0A9X0D4G2_9CNID	Uncharacterized protein	OS493_008671	Desmophyllum pertusum	178						
KAJ7392223.1	A0A9X0A2F0	unreviewed	A0A9X0A2F0_9CNID	Beta-1,4-glucuronyltransferase 1 (I-beta-1,3-N-acetylglucosaminyltransferase) (N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase) (Poly-N-acetyllactosamine extension enzyme) (UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1)	B3GNT1_1 OS493_013599	Desmophyllum pertusum	417	Golgi membrane [GO:0000139]	protein O-linked mannosylation [GO:0035269]	GO:0000139; GO:0015020; GO:0035269; GO:0046872	glucuronosyltransferase activity [GO:0015020]; metal ion binding [GO:0046872]	Golgi membrane [GO:0000139]; glucuronosyltransferase activity [GO:0015020]; metal ion binding [GO:0046872]; protein O-linked mannosylation [GO:0035269]	B3GNT1_1
PFX20627.1	A0A2B4RWB6	unreviewed	A0A2B4RWB6_STYPI	RNA-directed DNA polymerase from mobile element jockey	pol AWC38_SpisGene14901	Stylophora pistillata (Smooth cauliflower coral)	208			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	pol
KAJ7389884.1	A0A9W9ZZ80	unreviewed	A0A9W9ZZ80_9CNID	10 kDa heat shock protein, mitochondrial (10 kDa chaperonin) (Chaperonin 10)	HSPE1 OS493_028853	Desmophyllum pertusum	99	mitochondrial matrix [GO:0005759]	chaperone cofactor-dependent protein refolding [GO:0051085]	GO:0005524; GO:0005759; GO:0044183; GO:0046872; GO:0051082; GO:0051085; GO:0051087	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein folding chaperone [GO:0044183]; protein-folding chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]	mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein folding chaperone [GO:0044183]; protein-folding chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]	HSPE1
KAJ7383965.1	A0A9W9ZMD0	unreviewed	A0A9W9ZMD0_9CNID	Ras- protein Rab-1A	RAB1A OS493_024654	Desmophyllum pertusum	204			GO:0003924; GO:0005525	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	RAB1A
KAK2555355.1	A0AAD9Q6R2	unreviewed	A0AAD9Q6R2_ACRCE	Tyr recombinase domain-containing protein	P5673_022987	Acropora cervicornis (Staghorn coral)	553		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
KAJ7370524.1	A0A9W9YZN8	unreviewed	A0A9W9YZN8_9CNID	Uncharacterized protein	OS493_031807	Desmophyllum pertusum	1256						
CAB3999516.1	A0A7D9E1Q8	unreviewed	A0A7D9E1Q8_PARCT	Uncharacterized protein	PACLA_8A059100	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	275						
RMX45013.1	A0A3M6TUD1	unreviewed	A0A3M6TUD1_POCDA	NACHT domain-containing protein	pdam_00024797	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	615						
PFX14209.1	A0A2B4RBN0	unreviewed	A0A2B4RBN0_STYPI	Uncharacterized protein	AWC38_SpisGene21654	Stylophora pistillata (Smooth cauliflower coral)	335						
KAK2555194.1	A0AAD9Q5Q2	unreviewed	A0AAD9Q5Q2_ACRCE	HTH cro/C1-type domain-containing protein	P5673_023171	Acropora cervicornis (Staghorn coral)	379						
KAJ7391569.1	A0A9X0A4Q1	unreviewed	A0A9X0A4Q1_9CNID	SHOCT domain-containing protein	OS493_017265	Desmophyllum pertusum	252						
KAK2570110.1	A0AAD9VDN6	unreviewed	A0AAD9VDN6_ACRCE	Uncharacterized protein	P5673_004861	Acropora cervicornis (Staghorn coral)	134						
CAB3978669.1	A0A6S7FRP6	unreviewed	A0A6S7FRP6_PARCT	Uncharacterized protein	PACLA_8A070327	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	255						
CAH3108924.1	A0AAU9WBP8	unreviewed	A0AAU9WBP8_9CNID	Tropomyosin	PMEA_00002760	Pocillopora meandrina	248						
PFX30090.1	A0A2B4SMJ2	unreviewed	A0A2B4SMJ2_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene5110	Stylophora pistillata (Smooth cauliflower coral)	613			GO:0003964; GO:0004519	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; RNA-directed DNA polymerase activity [GO:0003964]	pol
CAB4000243.1	A0A6S7HAZ4	unreviewed	A0A6S7HAZ4_PARCT	ATP-dependent DNA helicase (EC 3.6.4.12)	PACLA_8A036753	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1560		DNA recombination [GO:0006310]; DNA repair [GO:0006281]; telomere maintenance [GO:0000723]	GO:0000723; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0016787; GO:0036121; GO:0061749; GO:1990518	ATP binding [GO:0005524]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; single-stranded 3'-5' DNA helicase activity [GO:1990518]	ATP binding [GO:0005524]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; telomere maintenance [GO:0000723]	
KAJ7387217.1	A0A9W9ZSS1	unreviewed	A0A9W9ZSS1_9CNID	Ubiquitin-like protease family profile domain-containing protein	OS493_004188	Desmophyllum pertusum	1393						
CAB4025536.1	A0A6S7J167	unreviewed	A0A6S7J167_PARCT	Endonuclease/exonuclease/phosphatase domain-containing protein	PACLA_8A047823	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	293	extracellular matrix [GO:0031012]		GO:0003824; GO:0031012	catalytic activity [GO:0003824]	extracellular matrix [GO:0031012]; catalytic activity [GO:0003824]	
KAK3730430.1	A0AAE0Y2H8	unreviewed	A0AAE0Y2H8_9GAST	Uncharacterized protein	RRG08_034751	Elysia crispata (lettuce slug)	1089						
KAJ7358962.1	A0A9X0CKA9	unreviewed	A0A9X0CKA9_9CNID	CCHC-type domain-containing protein	OS493_019866	Desmophyllum pertusum	208			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
KAK2554192.1	A0AAD9UYB0	unreviewed	A0AAD9UYB0_ACRCE	Transposon Tf2-9 polyprotein	P5673_024551	Acropora cervicornis (Staghorn coral)	956		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	
KAJ7392166.1	A0A9X0A2B4	unreviewed	A0A9X0A2B4_9CNID	Zinc finger CCHC domain-containing protein 7 (TRAMP-like complex RNA-binding factor ZCCHC7)	ZCCHC7 OS493_013538	Desmophyllum pertusum	580	TRAMP complex [GO:0031499]	nuclear mRNA surveillance of mRNA 3'-end processing [GO:0071031]; nuclear polyadenylation-dependent CUT catabolic process [GO:0071039]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent snoRNA catabolic process [GO:0071036]; nuclear polyadenylation-dependent snRNA catabolic process [GO:0071037]; TRAMP-dependent tRNA surveillance pathway [GO:0071038]	GO:0003723; GO:0008270; GO:0031499; GO:0071031; GO:0071035; GO:0071036; GO:0071037; GO:0071038; GO:0071039	RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	TRAMP complex [GO:0031499]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; nuclear mRNA surveillance of mRNA 3'-end processing [GO:0071031]; nuclear polyadenylation-dependent CUT catabolic process [GO:0071039]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent snoRNA catabolic process [GO:0071036]; nuclear polyadenylation-dependent snRNA catabolic process [GO:0071037]; TRAMP-dependent tRNA surveillance pathway [GO:0071038]	ZCCHC7
KAJ7339387.1	A0A9W9YFN6	unreviewed	A0A9W9YFN6_9CNID	Uncharacterized protein	OS493_005782	Desmophyllum pertusum	138						
CAB3982208.1	A0A6S7FRK0	unreviewed	A0A6S7FRK0_PARCT	Sec1 family domain-containing 2	PACLA_8A043195	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	418		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
CAB3978001.1	A0A7D9D6H8	unreviewed	A0A7D9D6H8_PARCT	RNA-directed DNA polymerase from transposon X-element	PACLA_8A036508	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	476			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
CAB3999526.1	A0A7D9I8Z5	unreviewed	A0A7D9I8Z5_PARCT	Transposable element P transposase	PACLA_8A030884	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	846						
