gene_id	length
Pocillopora_acuta_HIv2___RNAseq.g26517.t1	1119
Pocillopora_acuta_HIv2___RNAseq.g26518.t1	294
Pocillopora_acuta_HIv2___RNAseq.g2652.t1b	1083
Pocillopora_acuta_HIv2___RNAseq.g26525.t1	1851
Pocillopora_acuta_HIv2___RNAseq.g26527.t1	414
Pocillopora_acuta_HIv2___RNAseq.g26528.t1	489
Pocillopora_acuta_HIv2___RNAseq.g26529.t1	816
Pocillopora_acuta_HIv2___RNAseq.g2653.t1	1125
Pocillopora_acuta_HIv2___RNAseq.g26530.t1	471
Pocillopora_acuta_HIv2___RNAseq.g26531.t1	873
Pocillopora_acuta_HIv2___RNAseq.g26533.t1	600
Pocillopora_acuta_HIv2___RNAseq.g26534.t1	900
Pocillopora_acuta_HIv2___RNAseq.g26535.t1	717
Pocillopora_acuta_HIv2___RNAseq.g26536.t1	489
Pocillopora_acuta_HIv2___RNAseq.g2654.t1a	366
Pocillopora_acuta_HIv2___RNAseq.g2654.t1b	3621
Pocillopora_acuta_HIv2___RNAseq.g26541.t1	387
Pocillopora_acuta_HIv2___RNAseq.g26542.t1	609
Pocillopora_acuta_HIv2___RNAseq.g26543.t1	321
Pocillopora_acuta_HIv2___RNAseq.g26546.t1	1125
Pocillopora_acuta_HIv2___RNAseq.g26547.t1	420
Pocillopora_acuta_HIv2___RNAseq.g2655.t1	1071
Pocillopora_acuta_HIv2___RNAseq.g26551.t1	420
Pocillopora_acuta_HIv2___RNAseq.g26554.t1	960
Pocillopora_acuta_HIv2___RNAseq.g26557.t1	882
Pocillopora_acuta_HIv2___RNAseq.g26558.t1	294
Pocillopora_acuta_HIv2___RNAseq.g2657.t1	387
Pocillopora_acuta_HIv2___RNAseq.g26578.t1	294
Pocillopora_acuta_HIv2___RNAseq.g26579.t1	2118
Pocillopora_acuta_HIv2___RNAseq.g2658.t1	597
Pocillopora_acuta_HIv2___RNAseq.g26585.t1	798
Pocillopora_acuta_HIv2___RNAseq.g26586.t1	1542
Pocillopora_acuta_HIv2___RNAseq.g26595.t1	288
Pocillopora_acuta_HIv2___RNAseq.g26596.t1	2079
Pocillopora_acuta_HIv2___RNAseq.g2661.t1	1113
Pocillopora_acuta_HIv2___RNAseq.g2662.t1	975
Pocillopora_acuta_HIv2___RNAseq.g26622.t1	390
Pocillopora_acuta_HIv2___RNAseq.g26623.t1	1257
Pocillopora_acuta_HIv2___RNAseq.g26624.t1	276
Pocillopora_acuta_HIv2___RNAseq.g26625.t1	507
Pocillopora_acuta_HIv2___RNAseq.g2663.t1	591
Pocillopora_acuta_HIv2___RNAseq.g26630.t1	546
Pocillopora_acuta_HIv2___RNAseq.g26631.t1	405
Pocillopora_acuta_HIv2___RNAseq.g26632.t1	507
Pocillopora_acuta_HIv2___RNAseq.g26635.t1	546
Pocillopora_acuta_HIv2___RNAseq.g26636.t1	552
Pocillopora_acuta_HIv2___RNAseq.g26637.t1	483
Pocillopora_acuta_HIv2___RNAseq.g2664.t1	693
Pocillopora_acuta_HIv2___RNAseq.g26641.t1	309
Pocillopora_acuta_HIv2___RNAseq.g26642.t1	276
Pocillopora_acuta_HIv2___RNAseq.g26643.t1	507
Pocillopora_acuta_HIv2___RNAseq.g26646.t1	546
Pocillopora_acuta_HIv2___RNAseq.g26647.t1	405
Pocillopora_acuta_HIv2___RNAseq.g2666.t1	2112
Pocillopora_acuta_HIv2___RNAseq.g26661.t1	1032
Pocillopora_acuta_HIv2___RNAseq.g26664.t1	399
Pocillopora_acuta_HIv2___RNAseq.g26665.t1	819
Pocillopora_acuta_HIv2___RNAseq.g2667.t1	1101
Pocillopora_acuta_HIv2___RNAseq.g2668.t1	1080
Pocillopora_acuta_HIv2___RNAseq.g26684.t1	423
Pocillopora_acuta_HIv2___RNAseq.g26687.t1	681
Pocillopora_acuta_HIv2___RNAseq.g2669.t1	483
Pocillopora_acuta_HIv2___RNAseq.g26712.t1	426
Pocillopora_acuta_HIv2___RNAseq.g26714.t1	3090
Pocillopora_acuta_HIv2___RNAseq.g26715.t1	3462
Pocillopora_acuta_HIv2___RNAseq.g26717.t1	777
Pocillopora_acuta_HIv2___RNAseq.g26721.t1	3462
Pocillopora_acuta_HIv2___RNAseq.g2673.t2	579
Pocillopora_acuta_HIv2___RNAseq.g26736.t1	1755
Pocillopora_acuta_HIv2___RNAseq.g26755.t1	1461
Pocillopora_acuta_HIv2___RNAseq.g26759.t1	2991
Pocillopora_acuta_HIv2___RNAseq.g26773.t1	1908
Pocillopora_acuta_HIv2___RNAseq.g26793.t1	1038
Pocillopora_acuta_HIv2___RNAseq.g26802.t1	345
Pocillopora_acuta_HIv2___RNAseq.g26823.t1	1233
Pocillopora_acuta_HIv2___RNAseq.g26825.t1	1389
Pocillopora_acuta_HIv2___RNAseq.g26827.t1	729
Pocillopora_acuta_HIv2___RNAseq.g26828.t1	378
Pocillopora_acuta_HIv2___RNAseq.g26834.t1	399
Pocillopora_acuta_HIv2___RNAseq.g26835.t1	378
Pocillopora_acuta_HIv2___RNAseq.g26837.t1	738
Pocillopora_acuta_HIv2___RNAseq.g26842.t1	546
Pocillopora_acuta_HIv2___RNAseq.g26851.t1	795
Pocillopora_acuta_HIv2___RNAseq.g26868.t1	309
Pocillopora_acuta_HIv2___RNAseq.g2687.t1	579
Pocillopora_acuta_HIv2___RNAseq.g26870.t1	309
Pocillopora_acuta_HIv2___RNAseq.g26876.t1	510
Pocillopora_acuta_HIv2___RNAseq.g2688.t1	471
Pocillopora_acuta_HIv2___RNAseq.g26888.t1	1023
Pocillopora_acuta_HIv2___RNAseq.g26889.t1	936
Pocillopora_acuta_HIv2___RNAseq.g26890.t1	801
Pocillopora_acuta_HIv2___RNAseq.g26899.t1	270
Pocillopora_acuta_HIv2___RNAseq.g26921.t1	321
Pocillopora_acuta_HIv2___RNAseq.g26931.t1	246
Pocillopora_acuta_HIv2___RNAseq.g26936.t1	459
Pocillopora_acuta_HIv2___RNAseq.g26937.t1	582
Pocillopora_acuta_HIv2___RNAseq.g26941.t1	462
Pocillopora_acuta_HIv2___RNAseq.g26942.t1	825
Pocillopora_acuta_HIv2___RNAseq.g26944.t1	378
Pocillopora_acuta_HIv2___RNAseq.g26951.t1	540
Pocillopora_acuta_HIv2___RNAseq.g26952.t1	954
Pocillopora_acuta_HIv2___RNAseq.g26961.t1	453
Pocillopora_acuta_HIv2___RNAseq.g26962.t1	411
Pocillopora_acuta_HIv2___RNAseq.g26963.t1	2244
Pocillopora_acuta_HIv2___RNAseq.g26966.t1	960
Pocillopora_acuta_HIv2___RNAseq.g26967.t1	1266
Pocillopora_acuta_HIv2___RNAseq.g26969.t1	432
Pocillopora_acuta_HIv2___RNAseq.g26972.t1	270
Pocillopora_acuta_HIv2___RNAseq.g26975.t1	2631
Pocillopora_acuta_HIv2___RNAseq.g26994.t1	801
Pocillopora_acuta_HIv2___RNAseq.g26997.t1	606
Pocillopora_acuta_HIv2___RNAseq.g27006.t1	273
Pocillopora_acuta_HIv2___RNAseq.g27010.t1	1086
Pocillopora_acuta_HIv2___RNAseq.g27011.t1	339
Pocillopora_acuta_HIv2___RNAseq.g27014.t1	948
Pocillopora_acuta_HIv2___RNAseq.g27028.t2a	438
Pocillopora_acuta_HIv2___RNAseq.g27050.t1	7326
Pocillopora_acuta_HIv2___RNAseq.g27055.t1	291
Pocillopora_acuta_HIv2___RNAseq.g27058.t1	552
Pocillopora_acuta_HIv2___RNAseq.g27059.t1	351
Pocillopora_acuta_HIv2___RNAseq.g27060.t1	1185
Pocillopora_acuta_HIv2___RNAseq.g27061.t1	291
Pocillopora_acuta_HIv2___RNAseq.g27075.t1	333
Pocillopora_acuta_HIv2___RNAseq.g27077.t1	432
Pocillopora_acuta_HIv2___RNAseq.g2708.t1	306
Pocillopora_acuta_HIv2___RNAseq.g27085.t1	825
Pocillopora_acuta_HIv2___RNAseq.g27087.t1	396
Pocillopora_acuta_HIv2___RNAseq.g2709.t1	1548
Pocillopora_acuta_HIv2___RNAseq.g27090.t1	810
Pocillopora_acuta_HIv2___RNAseq.g27092.t1	1389
Pocillopora_acuta_HIv2___RNAseq.g27094.t1	687
Pocillopora_acuta_HIv2___RNAseq.g27095.t1	336
Pocillopora_acuta_HIv2___RNAseq.g27096.t1	312
Pocillopora_acuta_HIv2___RNAseq.g27097.t1	558
Pocillopora_acuta_HIv2___RNAseq.g27098.t1	495
Pocillopora_acuta_HIv2___RNAseq.g27099.t1	399
Pocillopora_acuta_HIv2___RNAseq.g271.t1	495
Pocillopora_acuta_HIv2___RNAseq.g27100.t1	894
Pocillopora_acuta_HIv2___RNAseq.g27101.t1	459
Pocillopora_acuta_HIv2___RNAseq.g27102.t1	291
Pocillopora_acuta_HIv2___RNAseq.g27103.t1	612
Pocillopora_acuta_HIv2___RNAseq.g27105.t1	429
Pocillopora_acuta_HIv2___RNAseq.g27106.t1	324
Pocillopora_acuta_HIv2___RNAseq.g27107.t1	942
Pocillopora_acuta_HIv2___RNAseq.g27108.t1	633
Pocillopora_acuta_HIv2___RNAseq.g27109.t1	591
Pocillopora_acuta_HIv2___RNAseq.g27110.t1	342
Pocillopora_acuta_HIv2___RNAseq.g27111.t1	336
Pocillopora_acuta_HIv2___RNAseq.g27112.t1	525
Pocillopora_acuta_HIv2___RNAseq.g27116.t1	525
Pocillopora_acuta_HIv2___RNAseq.g27117.t1	1221
Pocillopora_acuta_HIv2___RNAseq.g27118.t1	765
Pocillopora_acuta_HIv2___RNAseq.g27128.t1	711
Pocillopora_acuta_HIv2___RNAseq.g27136.t1	363
Pocillopora_acuta_HIv2___RNAseq.g27137.t1	867
Pocillopora_acuta_HIv2___RNAseq.g27138.t1	468
Pocillopora_acuta_HIv2___RNAseq.g27139.t1	498
Pocillopora_acuta_HIv2___RNAseq.g27142.t1	420
Pocillopora_acuta_HIv2___RNAseq.g27143.t1	819
Pocillopora_acuta_HIv2___RNAseq.g27145.t1	1020
Pocillopora_acuta_HIv2___RNAseq.g27149.t1	426
Pocillopora_acuta_HIv2___RNAseq.g27150.t1	399
Pocillopora_acuta_HIv2___RNAseq.g27151.t1	900
Pocillopora_acuta_HIv2___RNAseq.g27154.t1	348
Pocillopora_acuta_HIv2___RNAseq.g27155.t1	339
Pocillopora_acuta_HIv2___RNAseq.g27156.t1	792
Pocillopora_acuta_HIv2___RNAseq.g27159.t1	366
Pocillopora_acuta_HIv2___RNAseq.g27160.t1	1809
Pocillopora_acuta_HIv2___RNAseq.g27161.t1	1713
Pocillopora_acuta_HIv2___RNAseq.g27162.t1a	594
Pocillopora_acuta_HIv2___RNAseq.g27162.t1b	1032
Pocillopora_acuta_HIv2___RNAseq.g27163.t1	867
Pocillopora_acuta_HIv2___RNAseq.g27164.t1	930
Pocillopora_acuta_HIv2___RNAseq.g27166.t1	945
Pocillopora_acuta_HIv2___RNAseq.g27167.t1	420
Pocillopora_acuta_HIv2___RNAseq.g27168.t1	963
Pocillopora_acuta_HIv2___RNAseq.g27169.t1	570
Pocillopora_acuta_HIv2___RNAseq.g27173.t1	1116
Pocillopora_acuta_HIv2___RNAseq.g27174.t1	900
Pocillopora_acuta_HIv2___RNAseq.g27177.t1	348
Pocillopora_acuta_HIv2___RNAseq.g27178.t1	339
Pocillopora_acuta_HIv2___RNAseq.g27179.t1	792
Pocillopora_acuta_HIv2___RNAseq.g27181.t1	366
Pocillopora_acuta_HIv2___RNAseq.g27182.t1	999
Pocillopora_acuta_HIv2___RNAseq.g27184.t1	783
Pocillopora_acuta_HIv2___RNAseq.g27185.t1	573
Pocillopora_acuta_HIv2___RNAseq.g27186.t1	339
Pocillopora_acuta_HIv2___RNAseq.g27187.t1	447
Pocillopora_acuta_HIv2___RNAseq.g27188.t1	303
Pocillopora_acuta_HIv2___RNAseq.g27189.t1	408
Pocillopora_acuta_HIv2___RNAseq.g27190.t1	828
Pocillopora_acuta_HIv2___RNAseq.g27191.t1	306
Pocillopora_acuta_HIv2___RNAseq.g27192.t1	420
Pocillopora_acuta_HIv2___RNAseq.g27193.t1	873
Pocillopora_acuta_HIv2___RNAseq.g27194.t1	570
Pocillopora_acuta_HIv2___RNAseq.g27199.t1	399
Pocillopora_acuta_HIv2___RNAseq.g272.t1	474
Pocillopora_acuta_HIv2___RNAseq.g27200.t1	924
Pocillopora_acuta_HIv2___RNAseq.g27201.t1	381
Pocillopora_acuta_HIv2___RNAseq.g27202.t1b	936
Pocillopora_acuta_HIv2___RNAseq.g27203.t1	1026
Pocillopora_acuta_HIv2___RNAseq.g27204.t1	399
Pocillopora_acuta_HIv2___RNAseq.g27221.t1	345
Pocillopora_acuta_HIv2___RNAseq.g27232.t1	312
Pocillopora_acuta_HIv2___RNAseq.g27233.t1	522
Pocillopora_acuta_HIv2___RNAseq.g27234.t1	216
Pocillopora_acuta_HIv2___RNAseq.g27235.t1	1587
Pocillopora_acuta_HIv2___RNAseq.g27236.t1a	1116
Pocillopora_acuta_HIv2___RNAseq.g27236.t1c	2124
Pocillopora_acuta_HIv2___RNAseq.g27238.t1	612
Pocillopora_acuta_HIv2___RNAseq.g27240.t1	294
Pocillopora_acuta_HIv2___RNAseq.g27241.t1	591
Pocillopora_acuta_HIv2___RNAseq.g27245.t1	654
Pocillopora_acuta_HIv2___RNAseq.g27246.t1	795
Pocillopora_acuta_HIv2___RNAseq.g27247.t1	846
Pocillopora_acuta_HIv2___RNAseq.g27249.t1	294
Pocillopora_acuta_HIv2___RNAseq.g27250.t1	699
Pocillopora_acuta_HIv2___RNAseq.g27251.t1	687
Pocillopora_acuta_HIv2___RNAseq.g27252.t1	525
Pocillopora_acuta_HIv2___RNAseq.g27257.t1	525
Pocillopora_acuta_HIv2___RNAseq.g27260.t1	573
Pocillopora_acuta_HIv2___RNAseq.g27263.t1	525
Pocillopora_acuta_HIv2___RNAseq.g27266.t1	612
Pocillopora_acuta_HIv2___RNAseq.g27267.t1	645
Pocillopora_acuta_HIv2___RNAseq.g27268.t1	663
Pocillopora_acuta_HIv2___RNAseq.g27269.t1	624
Pocillopora_acuta_HIv2___RNAseq.g27270.t1	414
Pocillopora_acuta_HIv2___RNAseq.g27271.t1	651
Pocillopora_acuta_HIv2___RNAseq.g27272.t1	282
Pocillopora_acuta_HIv2___RNAseq.g27298.t1	435
Pocillopora_acuta_HIv2___RNAseq.g27299.t1	894
Pocillopora_acuta_HIv2___RNAseq.g273.t1	852
Pocillopora_acuta_HIv2___RNAseq.g27301.t1	657
Pocillopora_acuta_HIv2___RNAseq.g27304.t1	435
Pocillopora_acuta_HIv2___RNAseq.g27306.t1	327
Pocillopora_acuta_HIv2___RNAseq.g27308.t1	681
Pocillopora_acuta_HIv2___RNAseq.g27309.t1	831
Pocillopora_acuta_HIv2___RNAseq.g27311.t1	786
Pocillopora_acuta_HIv2___RNAseq.g27315.t1	804
Pocillopora_acuta_HIv2___RNAseq.g27316.t1	978
Pocillopora_acuta_HIv2___RNAseq.g27318.t1	411
Pocillopora_acuta_HIv2___RNAseq.g27343.t1	1017
Pocillopora_acuta_HIv2___RNAseq.g27345.t1	1065
Pocillopora_acuta_HIv2___RNAseq.g27346.t1	1095
Pocillopora_acuta_HIv2___RNAseq.g27352.t1	339
Pocillopora_acuta_HIv2___RNAseq.g27353.t1	339
Pocillopora_acuta_HIv2___RNAseq.g27359.t1	417
Pocillopora_acuta_HIv2___RNAseq.g27364.t1	3183
Pocillopora_acuta_HIv2___RNAseq.g27380.t2	1434
Pocillopora_acuta_HIv2___RNAseq.g27384.t1a	426
Pocillopora_acuta_HIv2___RNAseq.g27384.t1b	744
Pocillopora_acuta_HIv2___RNAseq.g27385.t1	306
Pocillopora_acuta_HIv2___RNAseq.g2739.t1	594
Pocillopora_acuta_HIv2___RNAseq.g27391.t1	372
Pocillopora_acuta_HIv2___RNAseq.g27392.t1	372
Pocillopora_acuta_HIv2___RNAseq.g27393.t1	372
Pocillopora_acuta_HIv2___RNAseq.g27394.t1	372
Pocillopora_acuta_HIv2___RNAseq.g274.t1	579
Pocillopora_acuta_HIv2___RNAseq.g27425.t1	795
Pocillopora_acuta_HIv2___RNAseq.g27427.t1	636
Pocillopora_acuta_HIv2___RNAseq.g27430.t1	306
Pocillopora_acuta_HIv2___RNAseq.g27434.t1	678
Pocillopora_acuta_HIv2___RNAseq.g2744.t1	981
Pocillopora_acuta_HIv2___RNAseq.g27440.t1	372
Pocillopora_acuta_HIv2___RNAseq.g27441.t1	2223
Pocillopora_acuta_HIv2___RNAseq.g27443.t1	426
Pocillopora_acuta_HIv2___RNAseq.g27448.t1	894
Pocillopora_acuta_HIv2___RNAseq.g27469.t1	4377
Pocillopora_acuta_HIv2___RNAseq.g27471.t1	4365
Pocillopora_acuta_HIv2___RNAseq.g27477.t1	477
Pocillopora_acuta_HIv2___RNAseq.g27478.t1	420
Pocillopora_acuta_HIv2___RNAseq.g27479.t1	1488
Pocillopora_acuta_HIv2___RNAseq.g27489.t1	591
Pocillopora_acuta_HIv2___RNAseq.g2749.t1	468
Pocillopora_acuta_HIv2___RNAseq.g27490.t1	4404
Pocillopora_acuta_HIv2___RNAseq.g27508.t1	516
Pocillopora_acuta_HIv2___RNAseq.g27509.t1	552
Pocillopora_acuta_HIv2___RNAseq.g27511.t1	534
Pocillopora_acuta_HIv2___RNAseq.g27514.t1	774
Pocillopora_acuta_HIv2___RNAseq.g27517.t1	534
Pocillopora_acuta_HIv2___RNAseq.g27518.t1	774
Pocillopora_acuta_HIv2___RNAseq.g27528.t1	969
Pocillopora_acuta_HIv2___RNAseq.g27531.t1	2154
Pocillopora_acuta_HIv2___RNAseq.g27532.t1	765
Pocillopora_acuta_HIv2___RNAseq.g27538.t1	777
Pocillopora_acuta_HIv2___RNAseq.g27552.t1	534
Pocillopora_acuta_HIv2___RNAseq.g27553.t1	684
Pocillopora_acuta_HIv2___RNAseq.g27560.t1	510
Pocillopora_acuta_HIv2___RNAseq.g27564.t1	84
Pocillopora_acuta_HIv2___RNAseq.g27580.t1	777
Pocillopora_acuta_HIv2___RNAseq.g27582.t1	543
Pocillopora_acuta_HIv2___RNAseq.g27588.t1	843
Pocillopora_acuta_HIv2___RNAseq.g27589.t1	717
Pocillopora_acuta_HIv2___RNAseq.g27590.t1	978
Pocillopora_acuta_HIv2___RNAseq.g27594.t1	1080
Pocillopora_acuta_HIv2___RNAseq.g276.t1b	456
Pocillopora_acuta_HIv2___RNAseq.g276.t1c	744
Pocillopora_acuta_HIv2___RNAseq.g27608.t1	963
Pocillopora_acuta_HIv2___RNAseq.g27613.t1	807
Pocillopora_acuta_HIv2___RNAseq.g2762.t1	1122
Pocillopora_acuta_HIv2___RNAseq.g27637.t1	1389
Pocillopora_acuta_HIv2___RNAseq.g27640.t1	411
Pocillopora_acuta_HIv2___RNAseq.g27643.t1	606
Pocillopora_acuta_HIv2___RNAseq.g27644.t1	711
Pocillopora_acuta_HIv2___RNAseq.g27647.t1	1023
Pocillopora_acuta_HIv2___RNAseq.g27649.t1	333
Pocillopora_acuta_HIv2___RNAseq.g27651.t1	972
Pocillopora_acuta_HIv2___RNAseq.g27657.t1	1299
Pocillopora_acuta_HIv2___RNAseq.g27658.t1	288
Pocillopora_acuta_HIv2___RNAseq.g27659.t1	636
Pocillopora_acuta_HIv2___RNAseq.g27660.t1	552
Pocillopora_acuta_HIv2___RNAseq.g27663.t1	333
Pocillopora_acuta_HIv2___RNAseq.g27664.t1	480
Pocillopora_acuta_HIv2___RNAseq.g27688.t1	1062
Pocillopora_acuta_HIv2___RNAseq.g277.t1	351
Pocillopora_acuta_HIv2___RNAseq.g2770.t1	2040
Pocillopora_acuta_HIv2___RNAseq.g27705.t1	1038
Pocillopora_acuta_HIv2___RNAseq.g27706.t1	453
Pocillopora_acuta_HIv2___RNAseq.g27709.t1a	873
Pocillopora_acuta_HIv2___RNAseq.g27709.t1b	564
Pocillopora_acuta_HIv2___RNAseq.g27710.t1	474
Pocillopora_acuta_HIv2___RNAseq.g27712.t1	1347
Pocillopora_acuta_HIv2___RNAseq.g27713.t1	1020
Pocillopora_acuta_HIv2___RNAseq.g27715.t1a	528
Pocillopora_acuta_HIv2___RNAseq.g27715.t1b	1353
Pocillopora_acuta_HIv2___RNAseq.g27719.t1	576
Pocillopora_acuta_HIv2___RNAseq.g27721.t1	546
Pocillopora_acuta_HIv2___RNAseq.g27722.t1	324
Pocillopora_acuta_HIv2___RNAseq.g27724.t1	444
Pocillopora_acuta_HIv2___RNAseq.g27727.t1	309
Pocillopora_acuta_HIv2___RNAseq.g27728.t1	360
Pocillopora_acuta_HIv2___RNAseq.g27729.t1	711
Pocillopora_acuta_HIv2___RNAseq.g27730.t1	1362
Pocillopora_acuta_HIv2___RNAseq.g27733.t1	855
Pocillopora_acuta_HIv2___RNAseq.g27734.t1	816
Pocillopora_acuta_HIv2___RNAseq.g27735.t1	573
Pocillopora_acuta_HIv2___RNAseq.g27737.t1	459
Pocillopora_acuta_HIv2___RNAseq.g27738.t1	1452
Pocillopora_acuta_HIv2___RNAseq.g27739.t1	828
Pocillopora_acuta_HIv2___RNAseq.g27741.t1	1350
Pocillopora_acuta_HIv2___RNAseq.g27742.t1	414
Pocillopora_acuta_HIv2___RNAseq.g27743.t1	1104
Pocillopora_acuta_HIv2___RNAseq.g27744.t1	1275
Pocillopora_acuta_HIv2___RNAseq.g27747.t1	321
Pocillopora_acuta_HIv2___RNAseq.g27748.t1	1332
Pocillopora_acuta_HIv2___RNAseq.g27749.t1	444
Pocillopora_acuta_HIv2___RNAseq.g27751.t1	387
Pocillopora_acuta_HIv2___RNAseq.g27752.t1	468
Pocillopora_acuta_HIv2___RNAseq.g27753.t1	369
Pocillopora_acuta_HIv2___RNAseq.g27762.t1	462
Pocillopora_acuta_HIv2___RNAseq.g27764.t1	2766
Pocillopora_acuta_HIv2___RNAseq.g27765.t1	861
Pocillopora_acuta_HIv2___RNAseq.g27766.t1	825
Pocillopora_acuta_HIv2___RNAseq.g27767.t1	387
Pocillopora_acuta_HIv2___RNAseq.g27769.t1	564
Pocillopora_acuta_HIv2___RNAseq.g27771.t1	1626
Pocillopora_acuta_HIv2___RNAseq.g27773.t1	591
Pocillopora_acuta_HIv2___RNAseq.g27776.t1	255
Pocillopora_acuta_HIv2___RNAseq.g27777.t1	459
Pocillopora_acuta_HIv2___RNAseq.g27779.t1	489
Pocillopora_acuta_HIv2___RNAseq.g27804.t1	693
Pocillopora_acuta_HIv2___RNAseq.g27807.t1	294
Pocillopora_acuta_HIv2___RNAseq.g27808.t1	429
Pocillopora_acuta_HIv2___RNAseq.g27809.t1	957
Pocillopora_acuta_HIv2___RNAseq.g27811.t1	654
Pocillopora_acuta_HIv2___RNAseq.g27812.t1	450
Pocillopora_acuta_HIv2___RNAseq.g27813.t1	465
Pocillopora_acuta_HIv2___RNAseq.g27814.t1	246
Pocillopora_acuta_HIv2___RNAseq.g27815.t1	591
Pocillopora_acuta_HIv2___RNAseq.g27816.t1	321
Pocillopora_acuta_HIv2___RNAseq.g27817.t1	327
Pocillopora_acuta_HIv2___RNAseq.g27818.t1	1368
Pocillopora_acuta_HIv2___RNAseq.g27819.t1	1404
Pocillopora_acuta_HIv2___RNAseq.g27820.t1	2736
Pocillopora_acuta_HIv2___RNAseq.g27821.t1	771
Pocillopora_acuta_HIv2___RNAseq.g27822.t1	288
Pocillopora_acuta_HIv2___RNAseq.g27826.t1	1095
Pocillopora_acuta_HIv2___RNAseq.g27827.t1	1572
Pocillopora_acuta_HIv2___RNAseq.g27828.t1	729
Pocillopora_acuta_HIv2___RNAseq.g27829.t1	1416
Pocillopora_acuta_HIv2___RNAseq.g27830.t1	3000
Pocillopora_acuta_HIv2___RNAseq.g27831.t1	1110
Pocillopora_acuta_HIv2___RNAseq.g27832.t1	429
Pocillopora_acuta_HIv2___RNAseq.g27833.t1	279
Pocillopora_acuta_HIv2___RNAseq.g27835.t1	492
Pocillopora_acuta_HIv2___RNAseq.g27837.t1	1071
Pocillopora_acuta_HIv2___RNAseq.g27839.t1	1155
Pocillopora_acuta_HIv2___RNAseq.g27860.t1	1737
Pocillopora_acuta_HIv2___RNAseq.g27870.t1	333
Pocillopora_acuta_HIv2___RNAseq.g27871.t1	426
Pocillopora_acuta_HIv2___RNAseq.g2788.t1	639
Pocillopora_acuta_HIv2___RNAseq.g27889.t1	1749
Pocillopora_acuta_HIv2___RNAseq.g27890.t1	342
Pocillopora_acuta_HIv2___RNAseq.g27891.t1	1005
Pocillopora_acuta_HIv2___RNAseq.g27892.t1	1314
Pocillopora_acuta_HIv2___RNAseq.g27893.t1	492
Pocillopora_acuta_HIv2___RNAseq.g27894.t1	672
Pocillopora_acuta_HIv2___RNAseq.g27896.t1	471
Pocillopora_acuta_HIv2___RNAseq.g27897.t1	405
Pocillopora_acuta_HIv2___RNAseq.g27898.t1	642
Pocillopora_acuta_HIv2___RNAseq.g27899.t1	507
Pocillopora_acuta_HIv2___RNAseq.g27900.t1	621
Pocillopora_acuta_HIv2___RNAseq.g27901.t1	1446
Pocillopora_acuta_HIv2___RNAseq.g27902.t1	297
Pocillopora_acuta_HIv2___RNAseq.g27903.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27904.t1	321
Pocillopora_acuta_HIv2___RNAseq.g27905.t1	585
Pocillopora_acuta_HIv2___RNAseq.g27906.t1	453
Pocillopora_acuta_HIv2___RNAseq.g27908.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27909.t1	585
Pocillopora_acuta_HIv2___RNAseq.g27910.t1	426
Pocillopora_acuta_HIv2___RNAseq.g27911.t1	369
Pocillopora_acuta_HIv2___RNAseq.g27912.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27913.t1	369
Pocillopora_acuta_HIv2___RNAseq.g27914.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27915.t1	369
Pocillopora_acuta_HIv2___RNAseq.g27916.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27917.t1	369
Pocillopora_acuta_HIv2___RNAseq.g27918.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27919.t1	453
Pocillopora_acuta_HIv2___RNAseq.g2792.t1	684
Pocillopora_acuta_HIv2___RNAseq.g27920.t1	1017
Pocillopora_acuta_HIv2___RNAseq.g27923.t1	330
Pocillopora_acuta_HIv2___RNAseq.g27924.t1	663
Pocillopora_acuta_HIv2___RNAseq.g27925.t1	1791
Pocillopora_acuta_HIv2___RNAseq.g27926.t1	597
Pocillopora_acuta_HIv2___RNAseq.g27927.t1	1236
Pocillopora_acuta_HIv2___RNAseq.g27928.t1	237
Pocillopora_acuta_HIv2___RNAseq.g27929.t1	447
Pocillopora_acuta_HIv2___RNAseq.g27931.t1	843
Pocillopora_acuta_HIv2___RNAseq.g27932.t1	297
Pocillopora_acuta_HIv2___RNAseq.g27933.t1	663
Pocillopora_acuta_HIv2___RNAseq.g27934.t1	528
Pocillopora_acuta_HIv2___RNAseq.g27938.t1	303
Pocillopora_acuta_HIv2___RNAseq.g27946.t1	303
Pocillopora_acuta_HIv2___RNAseq.g2795.t1	327
Pocillopora_acuta_HIv2___RNAseq.g27951.t1	360
Pocillopora_acuta_HIv2___RNAseq.g27952.t1	357
Pocillopora_acuta_HIv2___RNAseq.g27953.t1	510
Pocillopora_acuta_HIv2___RNAseq.g27954.t1	534
Pocillopora_acuta_HIv2___RNAseq.g27955.t1	486
Pocillopora_acuta_HIv2___RNAseq.g27958.t1	450
Pocillopora_acuta_HIv2___RNAseq.g2796.t1	492
Pocillopora_acuta_HIv2___RNAseq.g27969.t1	609
Pocillopora_acuta_HIv2___RNAseq.g27974.t1	516
Pocillopora_acuta_HIv2___RNAseq.g2798.t1	687
Pocillopora_acuta_HIv2___RNAseq.g27990.t1	492
Pocillopora_acuta_HIv2___RNAseq.g27991.t1	345
